,title,date,link,year,month,country
1330,Germany – The plaque at the Square of the Jewish Deportees in Hamburg was smeared,,https://antisemitism.org.il/2023/08/23/germany-the-plaque-at-the-square-of-the-jewish-deportees-in-hamburg-was-smeared/,,,Germany
1331,France – Antisemitic graffiti at the La Brèche bookstore and the new anti-Capitalist party (NPA) in Paris,,https://antisemitism.org.il/2023/08/23/france-antisemitic-graffiti-at-the-la-breche-bookstore-and-the-new-anti-capitalist-party-npa-in-paris/,,,France
1332,USA – Oliver Anthony accused of promoting antisemitic 9/11 conspiracy theories,,https://antisemitism.org.il/2023/08/23/usa-oliver-anthony-accused-of-promoting-antisemitic-9-11-conspiracy-theories/,,,USA
1333,"USA – Antisemitic flyers found in Fair Oaks, VA",,https://antisemitism.org.il/2023/08/21/usa-antisemitic-flyers-found-in-fair-oaks-va/,,,USA
1334,Italy – General Roberto Vannacci fired after homophobic and antisemitic remarks in book,,https://antisemitism.org.il/2023/08/21/italy-general-roberto-vannacci-fired-after-homophobic-and-antisemitic-remarks-in-book/,,,Italy
1335,Italy – Antisemitic graffiti in Massa,,https://antisemitism.org.il/2023/08/21/italy-antisemitic-graffiti-in-massa/,,,Italy
1336,Egypt – Jewish model Shay Zanco ‘kicked out’ of Egypt hotel ‘because she was Israeli’,,https://antisemitism.org.il/2023/08/21/egypt-jewish-model-shay-zanco-kicked-out-of-egypt-hotel-because-she-was-israeli/,,,Egypt
1337,Australia – Antisemitic incident in Armadale,,https://antisemitism.org.il/2023/08/21/australia-antisemitic-incident-in-armadale/,,,Australia
1338,Germany – Man insulted and beaten in an antisemitic manner in Berlin,,https://antisemitism.org.il/2023/08/21/germany-man-insulted-and-beaten-in-an-antisemitic-manner-in-berlin/,,,Germany
1339,"USA – Citi Bike riding menaces attack man, woman in Jewish garb",,https://antisemitism.org.il/2023/08/21/usa-citi-bike-riding-menaces-attack-man-woman-in-jewish-garb/,,,USA
1340,Slovenia – Former Judge at the European Court of Human Rights Prof. Dr. Boštjan M. Zupančič peddles extreme far-right antisemitism,,https://antisemitism.org.il/2023/08/21/slovenia-former-judge-at-the-european-court-of-human-rights-prof-dr-bostjan-m-zupancic-peddles-extreme-far-right-antisemitism/,,,Slovenia
1341,"USA – Antisemitic flyers fund in Marietta, GA",,https://antisemitism.org.il/2023/08/21/usa-antisemitic-flyers-fund-in-marietta-ga/,,,USA
1342,USA – Multiple LA Kosher restaurants vandalized over Shabbat,,https://antisemitism.org.il/2023/08/20/usa-multiple-la-kosher-restaurants-vandalized-over-shabbat/,,,USA
1343,"France – antisemitic graffiti discovered on the facade of a kosher restaurant in Hauts-de-Seine, Paris",,https://antisemitism.org.il/2023/08/19/france-antisemitic-graffiti-discovered-on-the-facade-of-a-kosher-restaurant-in-hauts-de-seine-paris/,,,France
1344,"USA – Antisemitic sign in Washingtonville, NY",,https://antisemitism.org.il/2023/08/19/usa-antisemitic-sign-in-washingtonville-ny/,,,USA
1345,Auschwitz Memorial criticises Musk’s X for not removing antisemitic content,,https://antisemitism.org.il/2023/08/18/auschwitz-memorial-criticises-musks-x-for-not-removing-antisemitic-content/,,,Auschwitz Memorial criticises Musk’s X for not removing antisemitic content
1346,USA –  Jewish man targeted as scooter riders knock off yarmulke,,https://antisemitism.org.il/2023/08/18/usa-jewish-man-targeted-as-scooter-riders-knock-off-yarmulke/,,,USA
1347,"USA – Antisemitic flyers found in Kirkland, WA",,https://antisemitism.org.il/2023/08/18/usa-antisemitic-flyers-found-in-kirkland-wa/,,,USA
1348,"Canada – Graffiti targeting Jews, Arabs in Winnipeg",,https://antisemitism.org.il/2023/08/18/canada-graffiti-targeting-jews-arabs-in-winnipeg/,,,Canada
1349,Russia – Actress Valentina Talyzina made antisemitic statements,,https://antisemitism.org.il/2023/08/18/russia-actress-valentina-talyzina-made-antisemitic-statements/,,,Russia
1350,USA – LinkedIn refuses to remove antisemitic post despite complaints from users,,https://antisemitism.org.il/2023/08/18/usa-linkedin-refuses-to-remove-antisemitic-post-despite-complaints-from-users/,,,USA
1351,UK – Antisemitic graffiti reappears in Chesterfield,,https://antisemitism.org.il/2023/08/18/uk/,,,UK
1352,USA – New anti-Zionist institute demands what it seeks to deny others,,https://antisemitism.org.il/2023/08/17/usa-new-anti-zionist-institute-demands-what-it-seeks-to-deny-others/,,,USA
1353,USA – AOC accuses pro-Israel lobbying group of ‘funneling dark money’ to ‘undermine democracy’,,https://antisemitism.org.il/2023/08/17/usa-aoc-accuses-pro-israel-lobbying-group-of-funneling-dark-money-to-undermine-democracy/,,,USA
1354,"Canada – Antisemitic flyers found in Langley, B.C.",,https://antisemitism.org.il/2023/08/17/canada-antisemitic-flyers-found-in-langley-b-c/,,,Canada
1355,USA – Bradley Cooper reignites Jewface debate with prosthetic nose in ‘Maestro’ trailer,,https://antisemitism.org.il/2023/08/16/usa-bradley-cooper-reignites-jewface-debate-with-prosthetic-nose-in-maestro-trailer/,,,USA
1356,France – “Dirty Jews” “Allah Akbar”: an investigation opened after an antisemitic attack in Essonne,,https://antisemitism.org.il/2023/08/16/france-dirty-jews-allah-akbar-an-investigation-opened-after-an-antisemitic-attack-in-essonne/,,,France
1357,Germany – Foundation for memorial sites in Lower Saxony vandalized,,https://antisemitism.org.il/2023/08/16/germany-foundation-for-memorial-sites-in-lower-saxony-vandalized/,,,Germany
1358,Turkey – Turkish newscaster defends airing Jewish blood libel,,https://antisemitism.org.il/2023/08/16/turkey-turkish-newscaster-defends-airing-jewish-blood-libel/,,,Turkey
1359,"USA – Lexington Jewish Center receives disturbing threats, one man arrested",,https://antisemitism.org.il/2023/08/16/usa-lexington-jewish-center-receives-disturbing-threats-one-man-arrested/,,,USA
1360,"USA – Antisemitic graffiti in Murray Hill, NY",,https://antisemitism.org.il/2023/08/16/usa-antisemitic-graffiti-in-murray-hill-ny/,,,USA
1361,Germany – An attempt to erase the Star of David on the sign of the Dresden synagogue,,https://antisemitism.org.il/2023/08/16/germany-an-attempt-to-erase-the-star-of-david-on-the-sign-of-the-dresden-synagogue/,,,Germany
1362,Germany – Antisemitic insult toward the director of the Hanover State Opera,,https://antisemitism.org.il/2023/08/15/germany-antisemitic-insult-toward-the-director-of-the-hanover-state-opera/,,,Germany
1363,Israel – ‘Death to all Jews’: Antisemitic message found inside mezuzah at northern Israel hospital,,https://antisemitism.org.il/2023/08/15/israel-death-to-all-jews-antisemitic-message-found-inside-mezuzah-at-northern-israel-hospital/,,,Israel
1364,USA – Michael Flynn blamed Jews for boarding trains to Auschwitz,,https://antisemitism.org.il/2023/08/15/usa-michael-flynn-blamed-jews-for-boarding-trains-to-auschwitz/,,,USA
1365,USA – Series of antisemitic swatting incidents targeting synagogues and other institutions,,https://antisemitism.org.il/2023/08/14/usa-series-of-antisemitic-swatting-incidents-targeting-synagogues-and-other-institutions/,,,USA
1366,USA – Cops search for anti-Semitic vandal who graffitied UES synagogue,,https://antisemitism.org.il/2023/08/14/usa-cops-search-for-anti-semitic-vandal-who-graffitied-ues-synagogue/,,,USA
1367,Germany – Unknown person sets fire to book box at the “Gleis 17” Holocaust memorial,,https://antisemitism.org.il/2023/08/13/germany-unknown-person-sets-fire-to-book-box-at-the-gleis-17-holocaust-memorial/,,,Germany
1368,Oppenheimer’s Arabic subtitles criticised for omitting references to Jews,,https://antisemitism.org.il/2023/08/12/oppenheimers-arabic-subtitles-criticised-for-omitting-references-to-jews/,,,Oppenheimer’s Arabic subtitles criticised for omitting references to Jews
1369,USA – Fremont synagogue evacuated after bomb threat,,https://antisemitism.org.il/2023/08/12/usa-fremont-synagogue-evacuated-after-bomb-threat/,,,USA
1370,USA – Antisemitic slurs and obscenities at San Diego beach,,https://antisemitism.org.il/2023/08/12/usa-antisemitic-slurs-and-obscenities-at-san-diego-beach/,,,USA
1371,USA – Antisemitic graffiti in Los Angeles,,https://antisemitism.org.il/2023/08/12/usa-antisemitic-graffiti-in-los-angeles-2/,,,USA
1372,USA – ADOT to review vanity license plates following antisemitic slur controversy,,https://antisemitism.org.il/2023/08/12/usa-adot-to-review-vanity-license-plates-following-antisemitic-slur-controversy/,,,USA
1373,UK – Tottenham Hotspur chairman faces antisemitic abuse over Harry Kane transfer,,https://antisemitism.org.il/2023/08/11/uk-tottenham-hotspur-chairman-faces-antisemitic-abuse-over-harry-kane-transfer/,,,UK
1374,USA – Far-right conspiracy theorist says Jews are aliens,,https://antisemitism.org.il/2023/08/11/usa-far-right-conspiracy-theorist-says-jews-are-aliens/,,,USA
1375,France – Antisemitic and threatening graffiti discovered near a synagogue in Paris,,https://antisemitism.org.il/2023/08/11/france-antisemitic-and-threatening-graffiti-discovered-near-a-synagogue-in-paris/,,,France
1376,USA – White supremacist arrested for threatening federal jury in Pittsburgh synagogue shooting trial,,https://antisemitism.org.il/2023/08/11/usa-white-supremacist-arrested-for-threatening-federal-jury-in-pittsburgh-synagogue-shooting-trial/,,,USA
1377,USA – Antisemitic graffiti in NYC Union Square,,https://antisemitism.org.il/2023/08/11/usa-antisemitic-graffiti-in-nyc-union-square/,,,USA
1378,"USA – Surfside, Florida orthodox Jewish mayor   receives neo-Nazi death threat",,https://antisemitism.org.il/2023/08/11/usa-orthodox-jewish-mayor-surfside-florida-receives-neo-nazi-death-threat/,,,USA
1379,UK – David Miller vowes to make list of ‘over-represented Jews’,,https://antisemitism.org.il/2023/08/11/uk-david-miller-vowes-to-make-list-of-over-represented-jews/,,,UK
1380,Fortnite Holocaust museum maker receives antisemitic threats,,https://antisemitism.org.il/2023/08/11/fortnite-holocaust-museum-maker-receives-antisemitic-threats/,,,Fortnite Holocaust museum maker receives antisemitic threats
1381,USA – Rep. Rashida Tlaib attends anti-Israel art show promoting destruction of Jewish state,,https://antisemitism.org.il/2023/08/11/usa-rep-rashida-tlaib-attends-anti-israel-art-show-promoting-destruction-of-jewish-state/,,,USA
1382,USA – New York man brandishes machete in attack on Jewish camp,,https://antisemitism.org.il/2023/08/10/usa-new-york-man-brandishes-machete-in-attack-on-jewish-camp/,,,USA
1383,Germany – Swastikas carved into prayer bench at Munich synagogue,,https://antisemitism.org.il/2023/08/10/germany-swastikas-carved-into-prayer-bench-at-munich-synagogue/,,,Germany
1384,USA – Anti-Israel graffiti spray-painted in Silicon Valley,,https://antisemitism.org.il/2023/08/10/usa-anti-israel-graffiti-spray-painted-in-silicon-valley/,,,USA
1385,"USA – Antisemitic flyers found in Brookfield, MA",,https://antisemitism.org.il/2023/08/10/usa-antisemitic-flyers-found-in-brookfield-ma/,,,USA
1386,Germany – Antisemitic man who masqueraded as Jew ousted from program,,https://antisemitism.org.il/2023/08/09/germany-antisemitic-man-who-masqueraded-as-jew-ousted-from-program/,,,Germany
1387,Germany – Woman arrested after cursing Jewish children in Munich,,https://antisemitism.org.il/2023/08/09/germany-woman-arrested-after-cursing-jewish-children-in-munich/,,,Germany
1388,Italy – The Fdi councilor of Ancona: “I am very Jewish on public funds”,,https://antisemitism.org.il/2023/08/08/italy-the-fdi-councilor-of-ancona-i-am-very-jewish-on-public-funds/,,,Italy
1389,"USA – Antisemitic graffiti in Warrington, FL",,https://antisemitism.org.il/2023/08/08/usa-antisemitic-graffiti-in-warrington-fl/,,,USA
1390,"USA – CUNY punishes Jewish profs for their concerns over antisemitism, BDS on campus",,https://antisemitism.org.il/2023/08/08/usa-cuny-punishes-jewish-profs-for-their-concerns-over-antisemitism-bds-on-campus/,,,USA
1391,"UK – Psychiatrist Dr. Ahmed Sewehli supports terrorism, promotes a contemporary blood libel",,https://antisemitism.org.il/2023/08/08/uk-psychiatrist-dr-ahmed-sewehli-supports-terrorism-promotes-a-contemporary-blood-libel/,,,UK
1392,"USA – Antisemitic flyers found in Sussex, WI",,https://antisemitism.org.il/2023/08/08/usa-antisemitic-flyers-found-in-sussex-wi/,,,USA
1393,Switzerland – Antisemitic graffiti in Geneva,,https://antisemitism.org.il/2023/08/07/switzerland-antisemitic-graffiti-in-geneva/,,,Switzerland
1394,"USA – Antisemitic flyers found in Alpharetta, GA",,https://antisemitism.org.il/2023/08/07/usa-antisemitic-flyers-in-alpharetta-ga/,,,USA
1395,Germany – A 19-year-old Israeli tourist was attacked by three men in Berlin,,https://antisemitism.org.il/2023/08/07/germany-a-19-year-old-israeli-tourist-was-attacked-by-three-men-in-berlin/,,,Germany
1396,"USA – Hundreds of antisemitic flyers found in least 5 north Raleigh, NC neighborhoods",,https://antisemitism.org.il/2023/08/07/usa-hundreds-of-antisemitic-flyers-found-in-least-5-north-raleigh-nc-neighborhoods/,,,USA
1397,"USA – ‘They killed… Jesus,’ Jamie Foxx says in Instagram post",,https://antisemitism.org.il/2023/08/06/usa-they-killed-jesus-jamie-foxx-says-in-instagram-post/,,,USA
1398,USA – Princeton course includes book accusing Israel of intentionally maiming Palestinians,,https://antisemitism.org.il/2023/08/06/usa-princeton-course-includes-book-accusing-israel-of-intentionally-maiming-palestinians/,,,USA
1399,USA – Antisemitic graffiti covers S.F. elementary school playground,,https://antisemitism.org.il/2023/08/06/usa-antisemitic-graffiti-covers-s-f-elementary-school-playground/,,,USA
1400,UK – Antisemitic incident at a dry-cleaning shop in Highbury,,https://antisemitism.org.il/2023/08/06/uk-antisemitic-incident-at-a-dry-cleaning-shop-in-highbury/,,,UK
1401,Germany – Man spits on and insults Jewish group in Munich,,https://antisemitism.org.il/2023/08/06/germany-man-spits-on-and-insults-jewish-group-in-munich/,,,Germany
1402,Russia – Two men threw a girl into the fountain because she looks like a Jewess and has blue hair,,https://antisemitism.org.il/2023/08/04/russia/,,,Russia
1403,"USA – Antisemitic flyers found in La Mesa, CA",,https://antisemitism.org.il/2023/08/04/usa-antisemitic-flyers-found-in-la-mesa-ca-2/,,,USA
1404,Iran – IRGC chiefs tell UK students to join ‘apocalyptic war’ on Jews,,https://antisemitism.org.il/2023/08/04/iran-irgc-chiefs-tell-uk-students-to-join-apocalyptic-war-on-jews/,,,Iran
1405,Australia – Jewish students threatened with a knife and vilified on Melbourne bus,,https://antisemitism.org.il/2023/08/04/australia-jewish-students-threatened-with-a-knife-and-vilified-on-melbourne-bus/,,,Australia
1406,USA – Aide to Brooklyn District Attorney accused of antisemitic remarks,,https://antisemitism.org.il/2023/08/04/usa-aide-to-brooklyn-district-attorney-accused-of-antisemitic-remarks/,,,USA
1407,USA – Ellenville police investigating vandalism of Israeli flag as possible hate crime,,https://antisemitism.org.il/2023/08/04/usa-ellenville-police-investigating-vandalism-of-israeli-flag-as-possible-hate-crime/,,,USA
1408,USA – Veteran becomes victim of Jewish hate-crime in his own backyard,,https://antisemitism.org.il/2023/08/04/usa-veteran-becomes-victim-of-jewish-hate-crime-in-his-own-backyard/,,,USA
1409,USA – Rudy Giuliani in vile new audio transcripts: ‘Jewish men have small cocks’,,https://antisemitism.org.il/2023/08/03/usa-rudy-giuliani-in-vile-new-audio-transcripts-jewish-men-have-small-cocks/,,,USA
